t,rx,ry,r_yaw_deg,gx,gy,g_yaw_deg,x_err,y_err,xy_err,yaw_err_deg,path_err,linear_vel,angular_vel
8.784757843000534,3.3950708553107556,-0.07416559778581186,0.15361075716556838,5.6,0.0,-89.95437383553924,2.204929144689244,0.07416559778581186,2.206176119215093,-90.10798459270482,0.004165621627669841,0.6577631578870902,0.01923076923091576
8.92153351099978,3.459175681023559,-0.07393151466891748,0.2637949485390775,5.6,0.0,-89.95437383553924,2.1408243189764407,0.07393151466891748,2.1421005190191664,-90.21816878407833,0.003931538510775462,0.6535526315728072,0.0192307692309651
9.057415380000293,3.5232799467509577,-0.07357569198661654,0.37397913991292525,5.6,0.0,-89.95437383553924,2.076720053249042,0.07357569198661654,2.0780229936211034,-90.32835297545218,0.0035757158284745183,0.6410526315741443,0.019230769231182214
9.20290735000026,3.5806467578344376,-0.07314708283779661,0.48416333128824324,5.6,0.0,-89.95437383553924,2.019353242165562,0.07314708283779661,2.0206776121816774,-90.4385371668275,0.0031471066796545932,0.607368421052598,0.01923076923133994
9.343107908000547,3.650020805870114,-0.09363156071636573,-1.264507107640899,5.6,0.0,-89.95437383553924,1.9499791941298859,0.09363156071636573,1.9522258390620746,-88.68986672789836,0.023631584558223714,0.5721052631533066,0.019230769231354743
9.479346542000258,3.7155419854761544,-0.1007156277560649,-1.619036573845216,5.6,0.0,-89.95437383553924,1.8844580145238452,0.1007156277560649,1.8871474892486413,-88.33533726169404,0.030715651597922874,0.6006578947254435,0.019230769231019382
9.622973247000573,3.7836223575772556,-0.10255568991170037,-1.422908713245144,5.6,0.0,-89.95437383553924,1.816377642422744,0.10255568991170037,1.819270570703124,-88.53146512229411,0.032555713753558355,0.6559210526194196,0.026730769227217437
9.775003633000324,3.85166047791696,-0.10394697839581431,-0.8543582859083851,5.6,0.0,-89.95437383553924,1.7483395220830396,0.10394697839581431,1.7514268636729229,-89.10001554963087,0.03394700223767229,0.6807894736780057,0.06673076921505504
9.92321702199979,3.920709294412946,-0.10464753354049795,-0.3034373291528548,5.6,0.0,-89.95437383553924,1.6792907055870536,0.10464753354049795,1.6825481806317386,-89.6509365063864,0.034647557382355934,0.6855263157860694,0.0976923076713421
10.066380312000092,3.992842483673203,-0.11345848518739454,-0.34373290497807746,5.6,0.0,-89.95437383553924,1.6071575163267968,0.11345848518739454,1.6111573821780218,-89.61064093056117,0.04345850902925252,0.6605263157860388,0.09615384613510225
10.216223800000535,4.055255207769541,-0.1158735075392896,0.059383918647828056,5.6,0.0,-89.95437383553924,1.5447447922304587,0.1158735075392896,1.5490846144974073,-90.01375775418708,0.04587353138114758,0.6163157894699058,0.09615384613618372
10.365839036000125,4.1184122067906355,-0.11556173394250682,0.46486174291155336,5.6,0.0,-89.95437383553924,1.4815877932093642,0.11556173394250682,1.4860877845331992,-90.41923557845081,0.0044386329534929,0.6201662049789214,0.08376518218000698
10.510711976000039,4.18393464252905,-0.11485474082931396,0.7381185375238788,5.6,0.0,-89.95437383553924,1.4160653574709494,0.11485474082931396,1.4207155620039842,-90.69249237306312,0.005146607838487272,0.643618585930877,0.05925968768325034
10.657944959999895,4.2505782926457885,-0.12252208937599589,0.07679659308786276,5.6,0.0,-89.95437383553924,1.3494217073542112,0.12252208937599589,1.3549725483063537,-90.03117042862712,0.002519104547107272,0.6475313283126123,0.019532967036176966
10.80135096100048,4.313116854894403,-0.12479523534663095,-0.24444452381009862,5.6,0.0,-89.95437383553924,1.2868831451055964,0.12479523534663095,1.2929199820259925,-89.70992931172916,0.004789653392158931,0.6335526315752708,-0.018653846150959656
10.952238344999842,4.37148393994553,-0.1251844756879122,-0.46040553891773073,5.6,0.0,-89.95437383553924,1.2285160600544698,0.1251844756879122,1.2348776711743616,-89.49396829662152,0.005175511429535672,0.6023684210504967,-0.03346153846259313
11.10198132800042,4.431192959161536,-0.12560707961598333,-0.32598082547440166,5.6,0.0,-89.95437383553924,1.1688070408384634,0.12560707961598333,1.1755369144196288,-89.62839301006484,0.005593352769837826,0.5903947368348339,-0.0071153846197072376
11.250804810000318,4.4873073886317645,-0.12932035298826933,0.18092171302597757,5.6,0.0,-89.95437383553924,1.1126926113682352,0.12932035298826933,1.120182396349127,-90.13529554856522,0.009300887563922255,0.6096052631516223,0.04057692307363579
11.402196958999866,4.5449864016087975,-0.1298889945346212,0.36604496909422324,5.6,0.0,-89.95437383553924,1.0550135983912021,0.1298889945346212,1.0629792301317875,-90.32041880463348,0.011087366917720979,0.6071052631529062,0.04115384615440071
11.546261312999832,4.605984901789183,-0.1294614741957038,0.4101186456486473,5.6,0.0,-89.95437383553924,0.9940150982108165,0.1294614741957038,1.002410239758146,-90.36449248118791,0.009421501812628845,0.6010526315707145,0.01615384615561358
11.697629228000096,4.669641794872659,-0.12911165354047408,0.20958341736418298,5.6,0.0,-89.95437383553924,0.9303582051273409,0.12911165354047408,0.9392742990882497,-90.16395725290343,0.009017145641460514,0.6232894736746365,-0.013653846152343446
11.847757404999811,4.735799247000607,-0.1288696537481627,0.2095834173481251,5.6,0.0,-89.95437383553924,0.8642007529993929,0.1288696537481627,0.8737564472677092,-90.16395725288739,0.008678436793028023,0.6490789473620803,-0.017500000000413556
12.000559854000585,4.801860002388654,-0.1122130742178142,1.2239478476564047,5.6,0.0,-89.95437383553924,0.7981399976113455,0.1122130742178142,0.8059895965907073,-91.17832168319566,0.008126867021015508,0.6276315789443454,-1.4901768476590274e-12
